feature,gain,split
ret_vol_ratio__ret_3__rv_3,7.773175594865887,0.0
relative_volume_3_rolling_z_24,7.7428586327027995,0.0
sl_rv_3s,7.702603410279251,0.0
htf_ret_15m_1_delta_3,7.660166994159603,0.0
sl_max_abs_return_60s,7.6556150985531,0.0
sl_range_3s,7.600491276921605,0.0
sl_mirror_ret_120s,7.5571371173645305,0.0
sl_mirror_true_range_pct_1s,7.555176056654721,0.0
ret_1_rolling_z_12,7.523483821538611,0.0
sl_interaction__sl_mirror_ret_60s__x__sl_mirror_rv_60s,7.474782533107607,0.0
price_location_product__range_pos_3__close_z_10,7.4299705085104435,0.0
ret_range_pos_product__ret_10__range_pos_3,7.158512501704583,0.0
ret_range_pos_product__ret_10__range_pos_5,6.977345390847522,0.0
sl_return_5s,6.831601213122376,0.0
ret_relative_volume_product__ret_1__relative_volume_20,6.710717287565031,0.0
ret_relative_volume_product__ret_10__relative_volume_5,6.6934413326682085,0.0
ret_range_pos_product__ret_15__range_pos_3,6.657084250420515,0.0
ret_relative_volume_product__ret_15__relative_volume_3,6.616731063678983,0.0
stale_trade_share_20_mean_gap_24,6.4380552245748754,0.0
ret_relative_volume_product__ret_1__relative_volume_5,6.411916716326024,0.0
ret_efficiency_product__ret_5__efficiency_5,6.3120361211793625,0.0
htf_close_z_15m_delta_3,6.060423298969863,0.0
sl_agg_large_sell_trade_count_300s,5.99055452270332,0.0
ret_1_rolling_z_24,5.9801901482851925,0.0
close_z_10_rolling_z_24,5.963933768655599,0.0
ret_vol_ratio__ret_1__rv_30,5.785717091036263,0.0
abs_ret_mean_20,5.770073409765131,0.0
sl_agg_large_buy_trade_count_300s,5.742630892997493,0.0
close_z_3_mean_gap_12,5.474713916848965,0.0
htf_ret_15m_1,5.254609827010045,0.0
htf_close_z_15m_delta_1,5.088366176814456,0.0
minute_sin,4.417844090968717,0.0
ret_vol_product__ret_10__rv_30,4.233616457828385,0.0
max_up_ret_5_delta_1,4.051862465034323,0.0
ret_range_pos_product__ret_1__range_pos_5,3.883133270702013,0.0
volume_below_rolling_p20_share_20_lag1,3.782129898576561,0.0
stale_trade_share_5_rolling_z_12,2.9228857364388015,0.0
sl_agg_large_sell_trade_count_5s,2.0062003139831006,0.0
